step,domain,patched_train_loss,baseline_train_loss,delta_vs_baseline
8820,math,1.3928818702697754,1.829747200012207,0.43686532974243164
8821,wiki,3.016380548477173,3.321106433868408,0.30472588539123535
8822,news,3.1253790855407715,3.599261999130249,0.47388291358947754
8823,reviews,3.9443140029907227,4.0936760902404785,0.14936208724975586
8824,paper,0.7739850878715515,4.170952320098877,3.3969672322273254
8825,code,1.5813300609588623,2.143310785293579,0.5619807243347168
8826,math,2.2600741386413574,2.484269857406616,0.2241957187652588
8827,wiki,2.5989816188812256,3.6466078758239746,1.047626256942749
8828,news,2.8647396564483643,3.288409948348999,0.42367029190063477
8829,reviews,3.480159282684326,3.620950937271118,0.140791654586792
8830,paper,0.6220405101776123,3.76002836227417,3.1379878520965576
8831,code,1.5625720024108887,1.8102635145187378,0.24769151210784912
8832,math,1.321539044380188,1.6004501581192017,0.27891111373901367
8833,wiki,2.8322129249572754,3.7818500995635986,0.9496371746063232
8834,news,4.284748554229736,4.851519584655762,0.5667710304260254
8835,reviews,3.824420690536499,4.107124328613281,0.2827036380767822
8836,paper,1.2847931385040283,4.587088108062744,3.302294969558716
8837,code,1.111901879310608,1.8966262340545654,0.7847243547439575
8838,math,1.413962483406067,2.02498197555542,0.611019492149353
8839,wiki,3.0861330032348633,4.108527183532715,1.0223941802978516
8840,news,3.38447642326355,3.7296416759490967,0.3451652526855469
8841,reviews,3.610830783843994,3.8463752269744873,0.23554444313049316
8842,paper,1.0910383462905884,4.141315937042236,3.050277590751648
8843,code,1.3697125911712646,1.9323759078979492,0.5626633167266846
8844,math,1.2556862831115723,1.780127763748169,0.5244414806365967
8845,wiki,3.4450347423553467,3.752145528793335,0.3071107864379883
8846,news,2.8285303115844727,3.1983373165130615,0.36980700492858887
8847,reviews,3.1664211750030518,3.3431801795959473,0.1767590045928955
8848,paper,1.0807039737701416,3.442685127258301,2.361981153488159
8849,code,1.3754303455352783,1.4633080959320068,0.08787775039672852
8850,math,0.9893002510070801,1.3176918029785156,0.32839155197143555
8851,wiki,2.8298957347869873,3.1289820671081543,0.299086332321167
8852,news,3.2059435844421387,3.6727423667907715,0.4667987823486328
8853,reviews,3.61299204826355,3.7839624881744385,0.17097043991088867
8854,paper,0.948973536491394,4.194967269897461,3.245993733406067
8855,code,1.4365315437316895,2.099504232406616,0.6629726886749268
8856,math,1.7612158060073853,2.358468532562256,0.5972527265548706
8857,wiki,3.2471165657043457,4.251776218414307,1.004659652709961
8858,news,1.8717292547225952,2.403425693511963,0.5316964387893677
8859,reviews,3.6367201805114746,3.8364312648773193,0.19971108436584473
8860,paper,0.8314703106880188,4.323800563812256,3.492330253124237
8861,code,1.2792574167251587,1.9337501525878906,0.6544927358627319
8862,math,2.0569732189178467,2.564727544784546,0.5077543258666992
8863,wiki,3.1127817630767822,3.2971057891845703,0.18432402610778809
8864,news,3.2686398029327393,3.6943676471710205,0.42572784423828125
8865,reviews,4.541292667388916,4.662133693695068,0.12084102630615234
8866,paper,1.5613665580749512,4.878626823425293,3.317260265350342
8867,code,0.8948895335197449,1.2483108043670654,0.35342127084732056
8868,math,1.5041258335113525,1.9927141666412354,0.4885883331298828
8869,wiki,3.5430779457092285,3.5800375938415527,0.03695964813232422
8870,news,2.525203227996826,3.045680284500122,0.5204770565032959
8871,reviews,3.8634188175201416,3.9270894527435303,0.06367063522338867
8872,paper,1.2301617860794067,5.176328182220459,3.9461663961410522
8873,code,1.1135050058364868,1.6333224773406982,0.5198174715042114
8874,math,1.2323055267333984,1.7743197679519653,0.5420142412185669
8875,wiki,2.8349788188934326,3.473021984100342,0.6380431652069092
8876,news,2.9355602264404297,3.50933837890625,0.5737781524658203
8877,reviews,4.350350379943848,4.454230308532715,0.10387992858886719
8878,paper,1.4884164333343506,4.412531852722168,2.9241154193878174
8879,code,1.547310709953308,2.333887815475464,0.7865771055221558
8880,math,1.5072110891342163,1.9120975732803345,0.40488648414611816
8881,wiki,3.4074015617370605,3.9925005435943604,0.5850989818572998
8882,news,3.2911620140075684,3.5526278018951416,0.26146578788757324
8883,reviews,3.7327561378479004,3.932006359100342,0.1992502212524414
8884,paper,1.7577053308486938,2.924497604370117,1.1667922735214233
8885,code,1.4843111038208008,2.124110698699951,0.6397995948791504
8886,math,1.6715607643127441,2.0764553546905518,0.4048945903778076
8887,wiki,3.693675994873047,4.022947311401367,0.3292713165283203
8888,news,3.486865758895874,3.7837514877319336,0.29688572883605957
8889,reviews,3.281752347946167,3.3689470291137695,0.08719468116760254
8890,paper,1.8234680891036987,2.650975227355957,0.8275071382522583
8891,code,0.9036001563072205,1.5005425214767456,0.5969423651695251
8892,math,1.9928522109985352,2.3738436698913574,0.38099145889282227
8893,wiki,3.664517641067505,3.9054629802703857,0.24094533920288086
8894,news,3.4772164821624756,3.735822916030884,0.2586064338684082
8895,reviews,2.621748208999634,2.7434115409851074,0.12166333198547363
8896,paper,1.409279465675354,3.636798858642578,2.227519392967224
8897,code,1.4199573993682861,2.0918960571289062,0.6719386577606201
8898,math,1.7414332628250122,2.055579423904419,0.31414616107940674
8899,wiki,2.8462605476379395,3.8248472213745117,0.9785866737365723
8900,news,3.3587684631347656,3.9234628677368164,0.5646944046020508
8901,reviews,2.8185296058654785,3.0522682666778564,0.23373866081237793
8902,paper,1.2642557621002197,4.388517379760742,3.1242616176605225
8903,code,1.7220203876495361,2.498459815979004,0.7764394283294678
8904,math,1.7795352935791016,2.209402084350586,0.4298667907714844
8905,wiki,2.6727569103240967,3.181586265563965,0.5088293552398682
8906,news,3.3509020805358887,3.831157922744751,0.4802558422088623
8907,reviews,2.9353325366973877,3.0835556983947754,0.1482231616973877
8908,paper,1.2369954586029053,2.7358224391937256,1.4988269805908203
8909,code,1.2319989204406738,1.6705421209335327,0.4385432004928589
8910,math,1.1812106370925903,1.536486029624939,0.35527539253234863
8911,wiki,2.6972455978393555,3.1297852993011475,0.432539701461792
8912,news,3.6065261363983154,4.066473007202148,0.459946870803833
8913,reviews,3.6248440742492676,3.6382715702056885,0.013427495956420898
8914,paper,1.6073368787765503,2.6373062133789062,1.029969334602356
8915,code,1.2843538522720337,2.0199499130249023,0.7355960607528687
8916,math,1.4675612449645996,2.048133611679077,0.5805723667144775
8917,wiki,2.968435525894165,4.0887346267700195,1.1202991008758545
8918,news,3.806384801864624,4.3182148933410645,0.5118300914764404
8919,reviews,3.96669602394104,4.1218390464782715,0.15514302253723145
8920,paper,1.5817506313323975,3.7427661418914795,2.161015510559082
8921,code,1.1698341369628906,1.5093975067138672,0.33956336975097656
8922,math,1.119515299797058,1.3149569034576416,0.1954416036605835
8923,wiki,2.363513708114624,2.837667942047119,0.4741542339324951
8924,news,3.852858543395996,3.8119356632232666,-0.04092288017272949
8925,reviews,3.3545589447021484,3.4275894165039062,0.07303047180175781
8926,paper,1.5212668180465698,4.5365729331970215,3.0153061151504517
8927,code,1.0360267162322998,1.6420578956604004,0.6060311794281006
8928,math,1.6093376874923706,2.194463014602661,0.5851253271102905
8929,wiki,2.0645525455474854,2.350759983062744,0.2862074375152588
8930,news,4.019259929656982,4.511936664581299,0.4926767349243164
8931,reviews,3.0752902030944824,3.2707107067108154,0.195420503616333
8932,paper,1.0063117742538452,4.5896830558776855,3.5833712816238403
8933,code,1.5626329183578491,2.2492079734802246,0.6865750551223755
8934,math,1.2145910263061523,1.5971499681472778,0.3825589418411255
8935,wiki,2.2158620357513428,2.7904129028320312,0.5745508670806885
8936,news,3.3550877571105957,3.646313190460205,0.2912254333496094
8937,reviews,3.252492904663086,3.315624713897705,0.06313180923461914
8938,paper,1.2466591596603394,4.683923244476318,3.437264084815979
8939,code,1.2540292739868164,1.2839245796203613,0.029895305633544922
8940,math,1.7769415378570557,2.027596950531006,0.2506554126739502
8941,wiki,2.3202812671661377,2.8772506713867188,0.556969404220581
8942,news,4.06963586807251,4.359617233276367,0.2899813652038574
8943,reviews,3.3031132221221924,3.4768226146698,0.17370939254760742
8944,paper,1.3361660242080688,5.141180515289307,3.805014491081238
8945,code,1.6523797512054443,2.083897113800049,0.4315173625946045
8946,math,1.401160717010498,1.6092735528945923,0.20811283588409424
8947,wiki,2.498994827270508,3.5187556743621826,1.0197608470916748
8948,news,3.363037109375,3.550668954849243,0.18763184547424316
8949,reviews,3.3662238121032715,3.539090871810913,0.1728670597076416
8950,paper,1.2266300916671753,5.272010326385498,4.045380234718323
8951,code,1.7171552181243896,2.3060600757598877,0.588904857635498
8952,math,1.8777848482131958,2.2607996463775635,0.3830147981643677
8953,wiki,2.742285966873169,3.0866329669952393,0.3443470001220703
8954,news,2.896995782852173,3.391404151916504,0.49440836906433105
8955,reviews,3.032801628112793,3.181492805480957,0.14869117736816406
8956,paper,0.5264495015144348,3.3847522735595703,2.8583027720451355
8957,code,1.2801988124847412,1.5682541131973267,0.28805530071258545
8958,math,1.9236959218978882,2.165417194366455,0.2417212724685669
8959,wiki,2.8359200954437256,3.116525650024414,0.2806055545806885
8960,news,3.187711477279663,3.5746052265167236,0.38689374923706055
8961,reviews,3.6018970012664795,3.7334067821502686,0.13150978088378906
8962,paper,0.5240710973739624,3.354214906692505,2.8301438093185425
8963,code,1.3166470527648926,1.5455331802368164,0.22888612747192383
8964,math,1.3497244119644165,1.6711173057556152,0.32139289379119873
8965,wiki,2.6848654747009277,3.3677313327789307,0.6828658580780029
8966,news,3.8140482902526855,4.297421455383301,0.48337316513061523
8967,reviews,4.393697261810303,4.520061016082764,0.12636375427246094
8968,paper,1.0799177885055542,4.479924201965332,3.400006413459778
8969,code,1.4743613004684448,1.878348469734192,0.40398716926574707
8970,math,0.948711097240448,1.2549247741699219,0.3062136769294739
8971,wiki,2.562983512878418,3.0259695053100586,0.4629859924316406
8972,news,3.35992431640625,3.8440487384796143,0.48412442207336426
8973,reviews,3.371229648590088,3.5261335372924805,0.15490388870239258
8974,paper,1.284271240234375,3.753263235092163,2.468991994857788
8975,code,0.8722837567329407,0.8636617064476013,-0.008622050285339355
8976,math,1.3099385499954224,1.6456712484359741,0.33573269844055176
8977,wiki,2.955495834350586,3.5768227577209473,0.6213269233703613
8978,news,3.491063117980957,3.875471591949463,0.38440847396850586
8979,reviews,3.5851542949676514,3.7722537517547607,0.18709945678710938
8980,paper,1.1574922800064087,3.523585081100464,2.366092801094055
8981,code,0.8902543187141418,1.1992186307907104,0.3089643120765686
8982,math,1.151205062866211,1.4683703184127808,0.3171652555465698
8983,wiki,2.6303465366363525,2.9022812843322754,0.27193474769592285
8984,news,4.1290507316589355,4.397801876068115,0.2687511444091797
8985,reviews,3.6237359046936035,3.8070454597473145,0.18330955505371094
8986,paper,0.7610122561454773,3.8532211780548096,3.0922089219093323
8987,code,1.1793081760406494,1.6452187299728394,0.46591055393218994
8988,math,1.4850795269012451,2.070827007293701,0.585747480392456
8989,wiki,2.8477892875671387,3.0637872219085693,0.21599793434143066
8990,news,2.255300998687744,2.862349510192871,0.607048511505127
8991,reviews,4.567098617553711,4.649726390838623,0.08262777328491211
8992,paper,0.474796861410141,3.76080584526062,3.286008983850479
8993,code,1.4339009523391724,2.0429606437683105,0.6090596914291382
8994,math,1.208780288696289,1.9808751344680786,0.7720948457717896
8995,wiki,2.7577104568481445,3.541459321975708,0.7837488651275635
8996,news,4.4400315284729,5.048261642456055,0.6082301139831543
8997,reviews,4.0833024978637695,4.205441951751709,0.12213945388793945
8998,paper,0.9479135870933533,3.6604812145233154,2.712567627429962
8999,code,0.9689412713050842,1.5879038572311401,0.6189625859260559
9000,math,1.3507262468338013,1.7388523817062378,0.3881261348724365
9001,wiki,3.18438720703125,3.5116212368011475,0.32723402976989746
9002,news,3.2567224502563477,3.6787641048431396,0.422041654586792
9003,reviews,4.0860700607299805,4.190544605255127,0.10447454452514648
9004,paper,1.7991341352462769,3.129559278488159,1.3304251432418823
9005,code,0.7248146533966064,1.0225188732147217,0.29770421981811523
9006,math,1.0067410469055176,1.5174092054367065,0.510668158531189
9007,wiki,2.5252866744995117,3.5429270267486572,1.0176403522491455
9008,news,3.0400025844573975,3.4800803661346436,0.4400777816772461
9009,reviews,3.717463493347168,3.9447522163391113,0.22728872299194336
9010,paper,0.7321044206619263,5.270807266235352,4.538702845573425
9011,code,1.2680915594100952,2.0255987644195557,0.7575072050094604
9012,math,1.719778299331665,2.020181894302368,0.3004035949707031
9013,wiki,3.4023845195770264,3.4375860691070557,0.0352015495300293
9014,news,3.7206103801727295,4.147667407989502,0.42705702781677246
9015,reviews,3.3398256301879883,3.4663360118865967,0.1265103816986084
9016,paper,1.067897915840149,4.438389301300049,3.3704913854599
9017,code,1.6025946140289307,2.246936798095703,0.6443421840667725
9018,math,1.2316409349441528,1.375466227531433,0.14382529258728027
9019,wiki,3.6609857082366943,3.699209690093994,0.038223981857299805
9020,news,3.695420026779175,3.95072865486145,0.2553086280822754
9021,reviews,3.5074031352996826,3.627807140350342,0.12040400505065918
9022,paper,1.6292017698287964,3.9608097076416016,2.331607937812805
9023,code,1.858097791671753,2.5092477798461914,0.6511499881744385
9024,math,1.0747520923614502,1.2926357984542847,0.21788370609283447
9025,wiki,3.053105115890503,3.375364303588867,0.32225918769836426
9026,news,3.782183885574341,4.132026195526123,0.3498423099517822
9027,reviews,3.695071220397949,3.7588791847229004,0.06380796432495117
9028,paper,1.512128472328186,4.474099636077881,2.961971163749695
9029,code,1.759467363357544,2.280116319656372,0.5206489562988281
9030,math,0.9739236235618591,1.4083740711212158,0.4344504475593567
9031,wiki,3.2215383052825928,4.071459770202637,0.849921464920044
9032,news,3.4727518558502197,3.8698928356170654,0.3971409797668457
9033,reviews,4.2843780517578125,4.39559268951416,0.11121463775634766
9034,paper,1.4282029867172241,4.888067245483398,3.4598642587661743
9035,code,1.2601159811019897,2.029456853866577,0.7693408727645874
9036,math,1.3293704986572266,1.620928168296814,0.2915576696395874
9037,wiki,2.6389548778533936,2.9806368350982666,0.34168195724487305
9038,news,3.7367448806762695,4.011441707611084,0.27469682693481445
9039,reviews,3.802852153778076,3.914998769760132,0.11214661598205566
9040,paper,0.8856377601623535,5.229675769805908,4.344038009643555
9041,code,0.8987973928451538,1.2041457891464233,0.30534839630126953
9042,math,1.3892608880996704,1.9887199401855469,0.5994590520858765
9043,wiki,3.067539691925049,3.7189557552337646,0.6514160633087158
9044,news,3.984983205795288,4.252331733703613,0.2673485279083252
9045,reviews,3.606377124786377,3.7825605869293213,0.17618346214294434
9046,paper,0.8892650604248047,4.414379596710205,3.5251145362854004
9047,code,1.732171654701233,2.040339469909668,0.30816781520843506
9048,math,1.6688276529312134,2.133812427520752,0.4649847745895386
9049,wiki,3.363727569580078,3.5260653495788574,0.1623377799987793
9050,news,3.486037254333496,3.7651755809783936,0.27913832664489746
9051,reviews,3.5937089920043945,3.676478862762451,0.08276987075805664
9052,paper,0.4952270984649658,3.5471749305725098,3.051947832107544
9053,code,1.41127347946167,1.6347159147262573,0.2234424352645874
